0	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:04	2020-03-11 13:01:04	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 1
2	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:04	2020-03-11 13:01:04	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 3
1	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:04	2020-03-11 13:01:04	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 2
5	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:04	2020-03-11 13:01:04	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 1
4	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:04	2020-03-11 13:01:04	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 5
7	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:04	2020-03-11 13:01:04	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 3
3	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:04	2020-03-11 13:01:04	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 4
6	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:04	2020-03-11 13:01:04	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 2
16	127	p08r06n33.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.00	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 2
10	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 1
14	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 5
8	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 4
12	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 3
13	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 4
15	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 1
11	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 2
9	127	bigmem03.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.01	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 5
17	127	p08r06n33.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.00	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 3
18	127	p08r06n33.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.00	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 4
19	127	p08r06n33.grace.hpc.yale.internal	2020-03-11 13:01:07	2020-03-11 13:01:07	0.00	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 5
