15	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 05:40:30	8588.65	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 1
5	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 05:44:29	8828.20	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 1
10	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 05:45:45	8904.20	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 1
0	0	bigmem03.grace.hpc.yale.internal	2020-04-03 03:16:21	2020-04-03 05:48:15	9113.81	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 1
16	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 06:15:18	10677.36	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 2
1	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 06:22:53	11131.94	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 2
6	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 06:24:52	11251.10	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 2
11	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 06:25:00	11259.11	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 2
17	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 06:43:49	12388.00	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 3
7	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 07:04:14	13613.32	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 3
12	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 07:04:32	13630.74	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 3
2	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 07:06:12	13730.94	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 3
18	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 07:06:53	13771.61	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 4
19	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 07:28:20	15058.49	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 5
13	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 07:34:08	15406.59	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 4
8	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 07:42:30	15908.93	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 4
3	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 07:42:47	15926.26	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 4
14	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 08:12:31	17709.97	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 5
9	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 08:17:47	18026.38	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 5
4	0	bigmem04.grace.hpc.yale.internal	2020-04-03 03:17:21	2020-04-03 08:22:42	18321.00	export PATH="/home/zy92/anaconda3/bin:$PATH"; python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 5
